,id,latitude,longitude,price
20853,1196437758211673258,38.72252,-9.14413,75.0
20854,1196146251848100801,38.71102,-9.12948,86.0
20855,1196188102903342802,38.71249,-9.12622,51.0
20856,1196220263201108795,39.302472765501705,-9.231779585566704,112.0
20857,1196224233415977104,38.73250255404884,-9.13319551985713,58.0
20858,1196228748802500247,38.73275,-9.13436,35.0
20859,1196232582831876332,38.73054,-9.13388,40.0
20860,1196236703418445583,38.73263,-9.13236,40.0
20861,1196241218590219462,38.73229,-9.13433,40.0
20862,1196244892160172435,38.73251598638489,-9.13439532472568,40.0
20863,1196248968603959756,38.7187165,-9.1355306,69.0
20864,1197875900404900397,38.70743,-9.14465,45.0
20865,1197876406387559725,38.99973,-9.41719,233.0
20866,1196441791074517236,38.723,-9.14363,138.0
20867,1196446413244859396,38.72224,-9.14506,87.0
20868,1196451073609909231,38.722971706337816,-9.143690473845972,83.0
20869,1196454858539687322,38.72376,-9.14367,103.0
20870,1196520173850098130,38.97784522034646,-9.410360343754292,184.0
20871,1196527361246649906,38.71489,-9.13461,149.0
20873,1196546319844371804,38.71564,-9.13271,127.0
20874,1197877483362519681,38.98583,-9.11152,130.0
20875,1198011485413002628,38.83612964316372,-9.46011850740967,83.0
20876,1198092882490088663,38.74151594120838,-9.146541276660122,60.0
20877,1198220885709591956,38.72842,-9.14311,29.0
20878,1198304447283929502,38.7169119,-9.132825300000002,9000.0
20879,1198344691599501777,38.72021,-9.14495,137.0
20880,1198408595196860195,38.7283439,-9.128364,59.0
20881,1198416243020768858,38.71338,-9.1272,65.0
20882,1198495730129445670,38.724098,-9.1424331,139.0
20883,1196549767450667217,38.71583,-9.13276,130.0
20884,1196551515807363394,38.73669,-9.16712,67.0
20885,1196554369162919320,38.71600153314925,-9.134354094695704,107.0
20886,1196558235314482348,38.71588,-9.1348,107.0
20887,1196560402711437384,38.71588,-9.13253,130.0
20888,1196564624601533084,38.71471,-9.13289,130.0
20889,1196566410061628769,38.71105,-9.14661,45.0
20891,1196578784457641643,38.8359625,-9.4598181,74.0
20892,1196813358201606866,38.78068286349569,-9.163212069311529,92.0
20893,1196873042495602649,38.713923,-9.1345211,213.0
20895,1198500666843033241,38.709545372751805,-9.155725947048069,10010.0
20896,1198563950250685302,38.7097233,-9.1497398,48.0
20897,1198564109094459756,38.858349,-9.370325,110.0
20898,1198621856709397186,38.73155,-9.13295,343.0
20899,1198723299666505485,38.69688,-9.42181,98.0
20901,1198956338825215785,38.71287055211252,-9.128571018295752,140.0
20902,1199057317523739971,39.25701373987879,-9.3287891554549,84.0
20903,1199115049747864367,38.75063916482895,-9.117512667620868,62.0
20906,1196963230911952430,38.71252,-9.13607,76.0
20907,1196965101997356103,38.71303724984581,-9.12847625934634,53.0
20908,1196969227935531120,38.7101992,-9.1523394,29.0
20909,1197049122504069125,38.71106597126797,-9.146608841335254,45.0
20910,1197052236461251665,38.71221,-9.1465,45.0
20911,1197076467159443108,38.731028999233374,-9.13675221334471,64.0
20913,1199133748419803211,38.72101,-9.14409,82.0
20916,1199568534432490050,38.71137,-9.16111,120.0
20919,1199869319966103483,38.710141054863215,-9.199853204190733,80.0
20920,1200071387417197243,38.70877,-9.14751,256.0
20921,1197125615697286209,38.70771144405746,-9.16160770066134,180.0
20923,1197172008490726320,38.95017,-9.03891,72.0
20924,1197195992947356817,38.94987,-9.03894,90.0
20926,1197262037864654682,38.79999882334406,-9.160262660670904,38.0
20927,1197293668671124622,38.79034141148928,-9.120675399899485,248.0
20930,1200412916174431284,38.803791377613045,-9.449310229835753,9857.0
20931,1200458587291050134,38.73056378470429,-9.13710605788556,60.0
20932,1200577073166810096,38.70358,-9.39257,84.0
20933,1200577343474715865,38.70237,-9.39314,78.0
20934,1200603935110172471,38.97141,-9.40273,38.0
20935,1200607659542332627,38.67974869825486,-9.328944571316242,63.0
20936,1200663357760970212,38.71497,-9.12258,39.0
20937,1200707289531427943,38.7087582,-9.1761061,66.0
20938,1197669634858592018,38.73293209970998,-9.128651157849925,72.0
20939,1197719535867570094,38.7045898,-9.1639372,68.0
20940,1197731068388026601,38.72224898627559,-9.14400139384852,101.0
20943,1197776628626944274,38.79236,-9.09765,75.0
20944,1197791092340179224,38.70438680991919,-9.189580948132328,64.0
20945,1197802580815418291,38.7045898,-9.1639372,52.0
20946,1197828397285437731,38.71165077489293,-9.147675658636205,40.0
20947,1197832590688679902,38.71507,-9.15592,85.0
20948,1200719133859474944,38.70458986264904,-9.203649751136394,71.0
20949,1200724750130401538,38.7132993,-9.1354742,76.0
20950,1200733573651493486,38.70818,-9.17692,85.0
20951,1200743083731960981,38.7079,-9.17691,42.0
20952,1200769403855821815,38.7102,-9.17686,200.0
20953,1200769836495904392,38.70165,-9.29628,63.0
20954,1200788210379216534,39.1403022,-8.998509499999999,47.0
20955,1200871812605131339,38.7004186,-9.4171721,250.0
20956,1200904954737573725,38.78038,-9.11989,70.0
20957,1201212347406604370,38.7035338,-9.4391832,100.0
20958,1201218119081376347,38.7114879,-9.1288339,45.0
20959,1197837073678564666,39.21037,-9.30095,60.0
20960,1197845114292582936,38.79098,-9.16578,88.0
20961,1197869075856445597,38.70724,-9.14619,25.0
20962,1197870149879236036,38.71905,-9.16212,28.0
20963,1197873262717342688,38.707136145863046,-9.146034996303284,20.0
20964,1202297765656531954,38.70972,-9.15282,195.0
20965,1202450978456501479,38.72329,-9.14102,80.0
20966,1202699337535240542,39.11087879999999,-9.365082,27.0
20967,1202886066435208482,38.69546037996064,-9.220222643444863,93.0
20968,1201253830154042286,38.95954,-9.4073,195.0
20969,1201298643494213986,38.74437,-9.0989,100.0
20970,1201326365310262446,38.75742882319401,-9.094466118265023,138.0
20971,1201417243737984806,38.69866,-9.37086,99.0
20972,1201423474368916264,38.68993,-9.32934,76.0
20973,1201423854901290408,38.68994,-9.32906,49.0
20974,1201453476788091802,38.71432,-9.14544,63.0
20975,1201529491754748803,38.7135508,-9.1634589,43.0
20976,1201614281660014909,38.7132993,-9.1354742,76.0
20977,1202898429153930445,38.71463,-9.33203,82.0
20978,1202923532168574950,38.8081,-9.44401,38.0
20979,1202931732300914653,38.70907404864085,-9.146038096077296,40.0
20981,1203003981273975626,38.7199487,-9.1645582,46.0
20982,1203005587096846340,38.76917091952183,-9.3027315878357,55.0
20983,1203005846174621498,38.72540137562783,-9.141308928929265,78.0
20985,1201994302370145769,38.7521,-9.2785,30.0
20986,1202004308218978685,38.7173597,-9.1717311,61.0
20987,1202008278907310026,38.71946027332204,-9.132527850926202,114.0
20988,1202088117409627749,39.13092,-9.37521,184.0
20989,1202091110456385723,39.2456588,-9.3101653,130.0
20990,1202095908300368056,38.77804922175683,-9.102248029460764,47.0
20991,1202105916023163312,38.70498873108632,-9.175652764221,51.0
20992,1202110777033157085,38.713723099482245,-9.152891908777129,9999.0
20993,1202130898560674274,38.7212217,-9.1642972,127.0
20994,1202136418499109767,38.71294704488326,-9.151097024577284,91.0
20995,1202255352966809085,38.71445256497585,-9.14590742855475,180.0
20996,1203073362362699059,38.71788057642544,-9.145848315348706,104.0
20997,1203083136680664918,38.7109349,-9.1473988,135.0
20998,1203089601514326638,38.69411042227313,-9.302116110920906,89.0
20999,1203392768540351274,38.71038,-9.1386,36.0
21000,1203423214574644539,38.72031847877541,-9.140085720992383,605.0
21001,1203442945984654666,38.719802335530986,-9.163214092991028,135.0
21002,1203445732872140701,38.72059570852187,-9.1389900630417,710.0
21003,1203458936354577823,38.70691,-9.17741,78.0
21004,1203475764268244093,39.04501,-9.14564,172.0
21005,1203475822933980168,39.04402,-9.14583,368.0
21006,1202255577081172854,38.7091,-9.15138,88.0
21007,1202275089772779692,38.74155393149351,-9.180754645986308,61.0
21008,1205564460527764478,38.77368,-9.38139,54.0
21009,1205797529797259575,38.74727554939187,-9.230811682294108,128.0
21010,1205810625321375285,38.77364,-9.3799,185.0
21011,1205816231702389988,38.71347898656138,-9.12978709157924,69.0
21013,1205917893275456764,38.725897860162114,-9.145675269646595,22.0
21014,1205969936138132140,38.71201,-9.15243,84.0
21015,1205977559977185097,38.69822,-9.43501,179.0
21017,1203492626308466575,38.6970025,-9.4411319,378.0
21018,1203529103355808750,38.6991046,-9.4518499,319.0
21019,1203529994557520732,38.70657,-9.21303,24.0
21020,1203588580038382593,38.73209,-9.16407,29.0
21022,1203595969242697763,38.7110487,-9.1444805,46.0
21023,1205996992756109097,38.6986,-9.43545,106.0
21024,1206133454902906335,38.796916,-9.3428031,37.0
21025,1206311085477051989,38.72049682450479,-9.127751989891784,36.0
21027,1206356167542694706,38.7423,-9.16208,80.0
21028,1206358160408138690,38.9912702,-9.3923392,224.0
21029,1206375831443005553,38.79663520955403,-9.391923801852426,90.0
21030,1206376899955901663,38.7273715750034,-9.134968313224606,238.0
21031,1206390521179536778,38.72751,-9.13497,35.0
21032,1203602379938048828,38.7110487,-9.1444805,48.0
21033,1203653825137214848,38.71361,-9.14458,33.0
21034,1203659878276392632,38.75338,-9.35663,94.0
21036,1203749864376615675,38.71066,-9.12862,102.0
21037,1203754457039631677,38.71893,-9.12963,70.0
21038,1203887468298433861,38.7805219,-9.0975483,167.0
21039,1203928576778814077,38.77974,-9.09812,270.0
21040,1204050173473175514,38.77229,-9.38145,60.0
21041,1204138193007210257,38.77137,-9.29078,46.0
21042,1204228074693001762,38.68352,-9.32225,179.0
21044,1204243876080510129,38.74078797666071,-9.129906309931329,14.0
21047,1206396309545423785,38.72688,-9.13494,45.0
21048,1206402754985079431,38.7132993,-9.1354742,81.0
21049,1206415471722459160,38.7081581368459,-9.15295894327579,107.0
21050,1206427078742270676,38.7301548,-9.1343533,85.0
21051,1206429540841369894,38.72537020000001,-9.1360616,103.0
21052,1206501026400529365,38.7184831,-9.124576,82.0
21053,1206540185826966148,38.73084868346175,-9.13114828611504,147.0
21054,1206697921340421544,38.72346806443775,-9.142819535989156,91.0
21055,1206946736903689745,38.7077661,-9.2294913,51.0
21056,1206996336274909489,38.71165807909015,-9.128350075139164,97.0
21057,1207053417200704551,38.7253056,-9.1474482,236.0
21061,1204289101045266469,38.7252374,-9.1295062,78.0
21063,1204332723697035182,38.6999666,-9.4266722,348.0
21065,1207059180515576787,38.92512,-9.0097,51.0
21066,1207112744433970168,38.70605,-9.22864,36.0
21067,1207118422009769105,38.71197101260741,-9.14804960280389,40.0
21068,1207143928422348293,38.74658349678732,-9.100297558368036,85.0
21069,1207144366517089862,38.75227,-9.14877,71.0
21070,1207234373694397983,38.7253056,-9.1474482,110.0
21071,1207235528849731878,38.75098,-9.14122,49.0
21072,1207237308584424144,38.7253056,-9.1474482,236.0
21076,1204365453976785030,38.71253226885895,-9.127815805734734,115.0
21077,1204392368842231396,38.95573,-9.38417,95.0
21078,1204436596259165077,38.73579,-9.14835,29.0
21079,1204447043211698276,38.73778,-9.13512,27.0
21080,1204458011636614907,38.72370151329097,-9.154300522141334,29.0
21081,1204481748849662848,38.709136,-9.1521347,74.0
21082,1204524696337018870,38.95729,-9.38381,75.0
21083,1207241744061659365,38.7253056,-9.1474482,308.0
21084,1207250660537724685,38.71237072656369,-9.130665942956654,52.0
21085,1207410298712954378,38.78839605427932,-9.34449803084135,38.0
21086,1207799052801844585,38.73850649999999,-9.1522043,161.0
21087,1207881311750944329,38.71911922911799,-9.169339822647606,84.0
21088,1207906064289069231,38.71093529154907,-9.15064406232728,171.0
21089,1207919033981057105,38.73520012915439,-9.169070911011977,67.0
21090,1204895824740924649,38.70955,-9.15122,90.0
21091,1204975209269756565,38.9973504935,-9.4138079,167.0
21092,1205002432458305039,38.71109317647095,-9.146641560822838,25.0
21093,1205015187689374363,38.71154,-9.12647,65.0
21094,1205051128056953800,38.71585237785513,-9.13879133187714,46.0
21095,1205132341496210275,38.77185,-9.3799,51.0
21096,1205155230450608450,38.70780234405748,-9.145504413775711,52.0
21097,1205204991315749897,38.7189361695248,-9.12931644809975,51.0
21099,1207919178246796076,38.73523,-9.16894,63.0
21100,1207919275608112238,38.73451,-9.17002,71.0
21101,1207919364040137410,38.73451,-9.17002,68.0
21102,1207919658381801566,38.73483794695101,-9.169163815178338,58.0
21103,1207919819137214609,38.73451,-9.17002,66.0
21104,1207975704227915155,38.71663,-9.13773,64.0
21105,1208013597419379365,38.712644077671605,-9.128329782703906,135.0
21106,1208051491307375884,38.7090069,-9.1470931,112.0
21107,1208258776441704542,38.78677,-9.32171,52.0
21108,1205254467622846903,38.68912,-9.3124,81.0
21110,1208743371204280994,38.7212217,-9.1642972,72.0
21111,1208281466318552506,38.71289776187906,-9.152008074203204,238.0
21113,1208501689684524510,38.74934343093673,-9.14159989493789,39.0
21115,1208538755109830777,38.74446722511391,-9.098329999317611,157.0
21116,1208539689007902719,38.74462830372781,-9.100317622340464,90.0
21117,1208540979594609269,38.744659149248,-9.098653504328263,92.0
21118,1208551438941850941,38.72790315464364,-9.135936172182529,29.0
21119,1208593180702861332,38.72520083822463,-9.131267559212075,53.0
21120,1208747974112842384,38.70773358501167,-9.449304180418904,111.0
21121,1208763465919971070,38.73261129383054,-9.147838153277853,31.0
21122,1208851924687353820,39.13754260867627,-9.377680644392967,76.0
21123,1209200728570559292,38.73315923964083,-9.13919778644615,183.0
21124,1209207387478196927,38.71264,-9.12706,153.0
21125,1209245956137633016,38.71079,-9.13118,122.0
21126,1208596369178861610,38.695876,-9.3646867,152.0
21127,1208625781718259049,38.71257,-9.17489,54.0
21128,1208628055591920111,38.79791,-9.33207,28.0
21129,1208650155831255899,38.72325799999999,-9.1562115,137.0
21131,1208666381086703339,38.74165,-9.13792,25.0
21132,1208673583687072236,38.728319800540376,-9.133015859346688,59.0
21133,1208700880721078434,38.7172138,-9.1534726,89.0
21134,1212265506233501647,38.72908899999999,-9.134809,169.0
21135,1209292814629950117,38.7489151,-9.1882311,148.0
21137,1209360609328699788,38.71255701528769,-9.145547461353871,30.0
21138,1209411546447678698,38.7065357,-9.1668851,106.0
21139,1209459836307965184,38.73212,-9.10545,56.0
21140,1209486712127415778,38.705323965098415,-9.391360357672111,49.0
21141,1209608167290180583,38.7420952,-9.1726871,73.0
21142,1209901641293300866,38.77217,-9.37934,41.0
21143,1209909913027382763,38.689504682100825,-9.330800697622676,120.0
21144,1212365987747958463,38.7212217,-9.1642972,72.0
21145,1212389886699496158,38.79949,-9.38962,112.0
21146,1212390313723862941,38.7212217,-9.1642972,77.0
21147,1212420919899209591,38.7886167,-9.3831904,79.0
21148,1212452388221797671,38.762983134428566,-9.208257235586643,110.0
21149,1212482295925914711,38.71253,-9.13773,183.0
21150,1212484503938358545,38.70999386942382,-9.148668458698245,85.0
21151,1212530693141386813,38.73469427594727,-9.137148360478625,39.0
21152,1212896230568213589,38.72690085889918,-9.131174090778156,91.0
21153,1212900903420247193,38.84231,-9.16323,32.0
21154,1212905117381441966,38.7125879,-9.1522551,134.0
21155,1209917456086411973,38.6895153,-9.3308943,70.0
21156,1210128894626446215,38.72945,-9.10808,35.0
21157,1210162103510071254,38.71886,-9.12043,160.0
21158,1210185830988297127,38.71246,-9.14687,25.0
21159,1210226755431791785,38.72260669832553,-9.133125151085071,55.0
21160,1210280037207057161,38.73852639835191,-9.129160154951297,38.0
21161,1210328719177492868,38.71019,-9.15038,154.0
21162,1210385657548184099,38.71470340817312,-9.268516944342853,45.0
21163,1210556708899601749,38.71379063070296,-9.124847586077964,9000.0
21164,1210637382732285310,38.77381,-9.37961,280.0
21165,1212930877013973742,38.68335639380017,-9.326159511204589,44.0
21166,1213020798525662009,38.70506,-9.17845,72.0
21167,1213039277899544686,38.70836,-9.14974,57.0
21168,1213057626018092639,38.72201962245863,-9.147319463568918,460.0
21170,1213102915083905761,38.777028900239046,-9.10135561097461,64.0
21171,1213110864731410237,38.7089652,-9.1463136,77.0
21172,1213231983832655003,38.77247,-9.37974,51.0
21173,1210642812621341217,38.72375090533747,-9.13519566530439,57.0
21174,1210690038265341553,38.69683769337208,-9.197613082956716,42.0
21175,1210758838917772732,38.723366075672224,-9.134754232565042,55.0
21176,1210772276877930159,38.68561,-9.34928,66.0
21177,1210819047895925486,38.7686692,-9.0966616,200.0
21178,1210879862889234745,38.75943,-9.23806,48.0
21179,1213239341700581205,38.72351,-9.13603,9999.0
21180,1213329770735020800,38.73669,-9.1683,89.0
21181,1213531168946366398,38.75852266180425,-9.167708791978036,63.0
21182,1213556506833032831,38.7313324,-9.151625299999996,194.0
21183,1213564991201423170,38.77245,-9.37921,628.0
21184,1213570962031878148,38.73456329394219,-9.137927335887978,93.0
21185,1213593049523161995,38.7093,-9.14629,40.0
21188,1210955622961052064,38.753485298270775,-9.229184165596962,52.0
21189,1210974095975481196,38.71156282952609,-9.150459296407895,116.0
21190,1210984683397153707,38.9643,-9.41797,78.0
21191,1211037664277914706,38.7168637,-9.1503114,67.0
21192,1211209746516836648,38.73148,-9.46916,1200.0
21193,1211330635429286341,38.72998936628879,-9.129728164694988,75.0
21194,1213681572890534948,38.79569,-9.45338,91.0
21195,1213694246801845840,38.79473,-9.45467,65.0
21196,1213709360173341226,38.79552,-9.45385,39.0
21197,1213712072783166869,38.73304,-9.14792,42.0
21198,1213725412339792853,38.732919792092645,-9.145949554376775,49.0
21199,1213729539416141560,38.70926,-9.14617,40.0
21200,1213730424399317103,38.73447648088628,-9.147755981449324,42.0
21202,1211376183009222755,38.7326543,-9.1629346,68.0
21203,1211420979001434884,38.72719883327003,-9.12965020853226,76.0
21204,1211421338440231868,38.7254719605542,-9.146757450729078,25.0
21206,1211492378402479713,38.73536,-9.15517,89.0
21208,1211581246002291910,38.93046,-9.41174,185.0
21209,1211586261943210335,38.98353436956457,-9.414157093049251,125.0
21210,1211598308317175036,39.26560042731506,-9.328477276582332,133.0
21211,1211632172090370869,38.83599,-9.19217,46.0
21212,1211670948971472543,38.7032082,-9.2324894,160.0
21213,1213902515721845920,38.7283085,-9.4087583,322.0
21214,1213944530970459154,38.72659,-9.15634,45.0
21215,1213968275131654033,38.7104317,-9.1500287,27.0
21216,1214361244906614932,38.715,-9.14171,120.0
21217,1214374400475129761,38.78275,-9.34789,62.0
21218,1214376115622408637,38.73266,-9.14798,50.0
21219,1214384481232865280,38.73244363760018,-9.147936711720565,57.0
21221,1214390459808232257,38.73414109400219,-9.147935251124576,50.0
21222,1214396131721247556,38.73262,-9.14596,24.0
21223,1214402199417776699,38.70548,-9.45023,84.0
21224,1211716765073617147,38.72089527374368,-9.165378859719103,81.0
21225,1211732761184383230,38.7114,-9.13974,176.0
21226,1211756378013469122,38.71104,-9.14427,273.0
21227,1211792225975636736,38.696884593906375,-9.422640866270449,100.0
21228,1211796157078011872,38.75753,-9.26525,29.0
21230,1212142546012829450,38.92149502460617,-9.419308889410404,106.0
21231,1214442814996709009,38.7105184,-9.1370472,58.0
21232,1214453768406339525,38.7095054,-9.1501778,218.0
21233,1214457572693972669,38.7105184,-9.1370472,52.0
21234,1214465266156383278,38.7105184,-9.1370472,59.0
21235,1214472406462901568,38.7105184,-9.1370472,47.0
21236,1214472977871342672,38.74732,-9.11357,52.0
21237,1214477001450712678,38.70703,-9.44973,84.0
21238,1214480579794205844,38.7105184,-9.1370472,41.0
21239,1214486477079239495,38.698038145028434,-9.438044428825378,202.0
21240,1214519427894575506,38.75224,-9.169,115.0
21241,1212143805038322347,38.73068,-9.13445,34.0
21242,1212167541511030844,38.7324677728872,-9.132656376270914,44.0
21243,1212175495060286651,38.73039052840199,-9.133226066698455,30.0
21244,1212176154709135776,38.6965672,-9.3691989,83.0
21245,1212181563573650494,38.73196,-9.13268,27.0
21246,1212193099545429058,38.73030584361743,-9.133399763850711,34.0
21247,1212198464280793941,38.7326,-9.13436,28.0
21249,1212207075716840432,38.73056945497754,-9.134449600687397,44.0
21251,1212232824934574999,38.75657,-9.14097,61.0
21252,1214520911226390053,38.70718,-9.44806,78.0
21253,1214585353235741690,38.71266,-9.12858,456.0
21254,1214615454538196059,38.714531,-9.1479611,100.0
21256,1215006311387804865,38.71566924293264,-9.123061693167225,139.0
21257,1215149178389501073,39.0947974,-9.3657692,64.0
21258,1215212727887676722,38.70667,-9.38836,87.0
21259,1215221055007681899,38.72951,-9.16315,30.0
21260,1215347291980030807,38.70942517200679,-9.138531552778623,83.0
21261,1215351355356294305,38.7167504,-9.1256328,76.0
21262,1212264988196945281,38.72908899999999,-9.134809,169.0
21263,1215941860213731814,38.7040507,-9.1776269,40.0
21264,1215960471626918645,38.70996,-9.16574,85.0
21265,1216097515065847326,38.717286,-9.1346589,87.0
21266,1216369131469138829,38.7109161,-9.130231,45.0
21267,1216433589405305358,38.74494917299124,-9.150958884063366,109.0
21268,1215386840869044809,38.70157,-9.18446,83.0
21269,1215475680715637829,38.7764896,-9.1031273,28.0
21270,1215826244308663146,38.7764896,-9.1031273,38.0
21273,1218923304955046752,38.72934224280213,-9.135966947516982,54.0
21274,1218938292594512157,38.72868191387764,-9.136599305807067,44.0
21275,1218943394229688407,38.72712,-9.13643,54.0
21276,1218951442067537830,38.7290174421826,-9.135032990050252,50.0
21277,1216443392046457300,38.7122888,-9.4047166,42.0
21278,1216452382559151813,38.72514,-9.14714,121.0
21279,1216534846826036212,38.74094,-9.15722,78.0
21281,1216603427304398890,38.7119913,-9.1270417,249.0
21282,1216611190276690905,38.724225602777445,-9.131443616532897,28.0
21283,1216614076963814788,38.72495,-9.13283,32.0
21284,1216626134909123497,38.72507287251995,-9.132755573358336,30.0
21286,1216632775880214003,38.70808,-9.15928,450.0
21288,1219065321111991815,38.85789,-9.4128,118.0
21289,1219390356196660182,38.69005,-9.2996,50.0
21290,1219414614969888385,38.69149,-9.35469,99.0
21291,1219420949416011962,38.76531648373249,-9.121544298918296,36.0
21292,1219441225639480976,38.70857,-9.14849,87.0
21293,1219478017297972848,38.7519238,-9.1661895,126.0
21294,1219481992234297540,38.7232448,-9.1573103,67.0
21295,1216655454900666853,38.7241419,-9.1316421,32.0
21297,1216682480339609546,39.2747572,-9.2785799,39.0
21298,1216692552470810774,38.7096376,-9.135698,148.0
21299,1216692690645506466,38.7096376,-9.135698,141.0
21300,1216692799642174018,38.7096376,-9.135698,141.0
21303,1216755999396789892,38.71981,-9.16631,13.0
21304,1216800664363737376,38.74167356560309,-9.148302713562368,49.0
21305,1219484039761993201,38.7156,-9.13235,90.0
21306,1219650344684220036,38.76310939352439,-9.105137027800083,110.0
21307,1219665163166951686,38.7158561,-9.1216019,54.0
21308,1220271077227789014,38.71467923110327,-9.1227564348468,50.0
21309,1220402759839443916,38.75402,-9.22968,60.0
21310,1220501888217710158,38.71251995240445,-9.145541489124298,58.0
21311,1220786544825037787,38.7694522,-9.3092665,87.0
21312,1220804477502191655,38.71011861223342,-9.14795895372264,108.0
21313,1220820799266496849,38.70995,-9.14764,90.0
21314,1220826812606298219,38.71527,-9.13195,184.0
21315,1216813846404338686,38.71766,-9.15571,25.0
21316,1216817710172883056,38.71956632693695,-9.157123891278424,30.0
21317,1216820610652254047,38.71942530326842,-9.156249484514758,36.0
21318,1216825692921375682,38.71907,-9.15778,33.0
21319,1216830074653052928,38.71783,-9.15768,44.0
21320,1216881309488125442,38.76887790382932,-9.303125001244869,97.0
21321,1216889114081188220,38.88559,-9.39572,211.0
21322,1216913625851690626,38.7764896,-9.1031273,37.0
21323,1216925480462139779,38.7773501287784,-9.103924448418235,46.0
21324,1217120714111327487,38.70707,-9.43005,56.0
21325,1217227408887273132,38.71314,-9.14026,128.0
21326,1217289582187871625,38.7237261,-9.1500146,141.0
21327,1217310579030109807,38.71455,-9.1643,73.0
21328,1217320821206825554,38.72087403798055,-9.120539952777833,59.0
21329,1217445980195840643,38.70858264629226,-9.14722585014954,135.0
21330,1220826944672915589,38.71188,-9.148,97.0
21331,1220832875379537466,38.71176,-9.14797,97.0
21332,1220836752336519100,38.7119689680526,-9.147144781521405,97.0
21333,1220838787512442918,38.7111228749843,-9.147955334963536,96.0
21334,1220840745010700433,38.7117,-9.14639,117.0
21335,1220842981575997407,38.711289965777055,-9.145933875168552,97.0
21336,1220855925008796484,38.68212,-9.31581,1520.0
21338,1221026354627432660,38.71948313865469,-9.125134109010515,96.0
21339,1221075059810014928,38.95346,-9.41,47.0
21340,1221181337669291530,38.70029023645523,-9.229447738014787,74.0
21341,1217481519520699153,38.71672,-9.12516,50.0
21342,1217539454716071646,38.77688,-9.10414,32.0
21343,1217558144681661220,38.7753,-9.10211,43.0
21344,1217576441456106828,38.715526722879,-9.124307129294444,123.0
21345,1217608076189273485,38.82607,-9.46471,56.0
21346,1217660971437160885,38.7276577,-9.132370500000002,150.0
21347,1217921685416686666,38.7109799,-9.1446931,36.0
21348,1217922247355583837,38.7105184,-9.1370472,110.0
21349,1217936484830134201,39.21233173576523,-9.338100905834953,202.0
21351,1221466058559632850,38.6973515,-9.2256274,57.0
21352,1221560957137574284,39.08600903619805,-9.120423169372556,770.0
21353,1221595306216955834,38.83241594099443,-9.39630081776409,113.0
21354,1221713560304050697,38.7986621,-9.3852269,48.0
21355,1221719717290642741,38.6957891,-9.2309115,27.0
21356,1221916955134438271,38.7089652,-9.1463136,77.0
21358,1222233525762906625,38.7206394,-9.1439505,137.0
21359,1222375707685562963,38.83488,-9.10278,62.0
21360,1218073700822147951,38.79954180000001,-9.3837321,190.0
21361,1218098262314052697,38.70982,-9.14919,56.0
21365,1218236756456386170,38.80117541251352,-9.16016219118399,36.0
21366,1218255281835858134,38.75700836074745,-9.092420335443125,61.0
21367,1218294337520647170,38.813967,-9.4577726,349.0
21368,1218628569310338906,38.71273,-9.13616,121.0
21369,1222414681656721103,38.71406500000001,-9.1289818,160.0
21370,1222440211384376134,38.72979,-9.13063,15.0
21371,1222560302477293999,38.70286,-9.39433,242.0
21372,1222562044869945140,38.7251569,-9.1325217,48.0
21373,1222622922256016126,38.75978,-9.2387261,43.0
21374,1222659062475407521,38.75978,-9.2387261,48.0
21375,1223077705685594506,38.7089416,-9.1463203,70.0
21376,1223083378559842518,38.6968511,-9.4225604,140.0
21377,1223124151632108056,38.71840833720052,-9.152243008060244,93.0
21378,1223139288625256879,38.73433,-9.13752,128.0
21379,1218706707923579610,38.7325088,-9.1521203,35.0
21381,1218726754721292625,38.71276154713959,-9.126129461181726,239.0
21382,1218797380924226455,38.80046,-9.39242,83.0
21383,1218799043367831965,38.72822,-9.16114,31.0
21384,1218812113814212399,38.75919,-9.23486,114.0
21385,1218830297153079256,38.69804,-9.36317,414.0
21386,1218845839018370452,38.71714,-9.16112,120.0
21387,1223180055333902115,38.68924,-9.33733,150.0
21388,1223186070669366370,38.7096376,-9.135698,134.0
21389,1223186391858221676,38.7096376,-9.135698,157.0
21390,1223213737614767680,38.69571670000001,-9.4211059,153.0
21391,1223243588427290354,38.7212217,-9.1642972,127.0
21392,1223258781413457382,38.96806,-9.39148,47.0
21393,1223327839051043523,38.96932,-9.39137,50.0
21394,1223420911739146907,38.70641,-9.23115,32.0
21395,1223661318314501560,38.76292,-9.25996,25.0
21398,1218899551848136831,38.72708354985722,-9.135911824052288,55.0
21399,1224533555913072294,38.8005134,-9.3827184,72.0
21400,1224600750978081738,39.2359239,-9.3342975,48.0
21401,1224614071146748465,38.70843,-9.14846,173.0
21402,1224637129760799441,38.7325726,-9.1333217,32.0
21403,1224648797031500972,38.72487152218811,-9.153586599531229,900.0
21404,1224653990640996801,38.7769136,-9.1195242,38.0
21405,1224701269028644812,38.70543139999999,-9.1721873,69.0
21406,1224775549038652559,38.73152,-9.13311,35.0
21407,1223731285751797474,38.7212217,-9.1642972,72.0
21408,1223774574716581742,38.96732,-9.39308,45.0
21409,1223853568748046956,38.9515368,-9.4024235,70.0
21410,1223857551562176925,38.68335,-9.33096,168.0
21411,1224146272783608456,38.79795486979299,-9.447099430688482,57.0
21412,1229763933223798866,38.69443,-9.21858,110.0
